municipio_codigo;municipio_nombre;sexo;provincia_nacimiento;numero_defunciones
137; Santos de la Humosa (Los);Hombre;Salamanca;0
137; Santos de la Humosa (Los);Hombre;Santa cruz de Tenerife;0
137; Santos de la Humosa (Los);Hombre;Segovia;0
137; Santos de la Humosa (Los);Hombre;Sevilla;0
137; Santos de la Humosa (Los);Hombre;Soria;0
137; Santos de la Humosa (Los);Hombre;Tarragona;0
137; Santos de la Humosa (Los);Hombre;Teruel;0
137; Santos de la Humosa (Los);Hombre;Toledo;0
137; Santos de la Humosa (Los);Hombre;Valencia/València;0
137; Santos de la Humosa (Los);Hombre;Valladolid;0
137; Santos de la Humosa (Los);Hombre;Zamora;0
137; Santos de la Humosa (Los);Hombre;Zaragoza;0
137; Santos de la Humosa (Los);Mujer;Albacete;0
137; Santos de la Humosa (Los);Mujer;Alicante/Alacant;0
137; Santos de la Humosa (Los);Mujer;Almería;0
137; Santos de la Humosa (Los);Mujer;Araba/Álava;0
137; Santos de la Humosa (Los);Mujer;Asturias;0
137; Santos de la Humosa (Los);Mujer;Ávila;0
137; Santos de la Humosa (Los);Mujer;Badajoz;0
137; Santos de la Humosa (Los);Mujer;Baleares (Illes);0
137; Santos de la Humosa (Los);Mujer;Barcelona;0
137; Santos de la Humosa (Los);Mujer;Bizkaia;0
137; Santos de la Humosa (Los);Mujer;Burgos;0
137; Santos de la Humosa (Los);Mujer;Cáceres;0
137; Santos de la Humosa (Los);Mujer;Cádiz;0
137; Santos de la Humosa (Los);Mujer;Cantabria;0
137; Santos de la Humosa (Los);Mujer;Castellón/Castelló;0
137; Santos de la Humosa (Los);Mujer;Ceuta;0
137; Santos de la Humosa (Los);Mujer;Ciudad Real;0
137; Santos de la Humosa (Los);Mujer;Córdoba;0
137; Santos de la Humosa (Los);Mujer;Coruña (A);0
137; Santos de la Humosa (Los);Mujer;Cuenca;0
137; Santos de la Humosa (Los);Mujer;Gipuzkoa;0
137; Santos de la Humosa (Los);Mujer;Girona;0
137; Santos de la Humosa (Los);Mujer;Granada;0
137; Santos de la Humosa (Los);Mujer;Guadalagara;0
137; Santos de la Humosa (Los);Mujer;Huelva;0
137; Santos de la Humosa (Los);Mujer;Huesca;0
137; Santos de la Humosa (Los);Mujer;Jaen;0
137; Santos de la Humosa (Los);Mujer;León;0
137; Santos de la Humosa (Los);Mujer;Lleida;0
137; Santos de la Humosa (Los);Mujer;Lugo;0
137; Santos de la Humosa (Los);Mujer;Madrid;4
137; Santos de la Humosa (Los);Mujer;Málaga;0
137; Santos de la Humosa (Los);Mujer;Melilla;0
137; Santos de la Humosa (Los);Mujer;Murcia;0
137; Santos de la Humosa (Los);Mujer;Navarra;0
137; Santos de la Humosa (Los);Mujer;No consta;0
137; Santos de la Humosa (Los);Mujer;Ourense;0
137; Santos de la Humosa (Los);Mujer;Palencia;0
137; Santos de la Humosa (Los);Mujer;Palmas (Las);0
137; Santos de la Humosa (Los);Mujer;Pontevedra;0
137; Santos de la Humosa (Los);Mujer;Rioja (La);0
137; Santos de la Humosa (Los);Mujer;Salamanca;0
137; Santos de la Humosa (Los);Mujer;Santa cruz de Tenerife;0
137; Santos de la Humosa (Los);Mujer;Segovia;0
137; Santos de la Humosa (Los);Mujer;Sevilla;0
137; Santos de la Humosa (Los);Mujer;Soria;0
137; Santos de la Humosa (Los);Mujer;Tarragona;0
137; Santos de la Humosa (Los);Mujer;Teruel;0
137; Santos de la Humosa (Los);Mujer;Toledo;0
137; Santos de la Humosa (Los);Mujer;Valencia/València;0
137; Santos de la Humosa (Los);Mujer;Valladolid;0
137; Santos de la Humosa (Los);Mujer;Zamora;0
137; Santos de la Humosa (Los);Mujer;Zaragoza;0
138; Serna del Monte (La);Hombre;Albacete;0
138; Serna del Monte (La);Hombre;Alicante/Alacant;0
138; Serna del Monte (La);Hombre;Almería;0
138; Serna del Monte (La);Hombre;Araba/Álava;0
138; Serna del Monte (La);Hombre;Asturias;0
138; Serna del Monte (La);Hombre;Ávila;0
138; Serna del Monte (La);Hombre;Badajoz;0
138; Serna del Monte (La);Hombre;Baleares (Illes);0
138; Serna del Monte (La);Hombre;Barcelona;0
138; Serna del Monte (La);Hombre;Bizkaia;0
138; Serna del Monte (La);Hombre;Burgos;0
138; Serna del Monte (La);Hombre;Cáceres;0
138; Serna del Monte (La);Hombre;Cádiz;0
138; Serna del Monte (La);Hombre;Cantabria;0
138; Serna del Monte (La);Hombre;Castellón/Castelló;0
138; Serna del Monte (La);Hombre;Ceuta;0
138; Serna del Monte (La);Hombre;Ciudad Real;0
138; Serna del Monte (La);Hombre;Córdoba;0
138; Serna del Monte (La);Hombre;Coruña (A);0
138; Serna del Monte (La);Hombre;Cuenca;0
138; Serna del Monte (La);Hombre;Gipuzkoa;0
138; Serna del Monte (La);Hombre;Girona;0
138; Serna del Monte (La);Hombre;Granada;0
138; Serna del Monte (La);Hombre;Guadalagara;0
138; Serna del Monte (La);Hombre;Huelva;0
138; Serna del Monte (La);Hombre;Huesca;0
138; Serna del Monte (La);Hombre;Jaen;0
138; Serna del Monte (La);Hombre;León;0
138; Serna del Monte (La);Hombre;Lleida;0
138; Serna del Monte (La);Hombre;Lugo;0
138; Serna del Monte (La);Hombre;Madrid;1
138; Serna del Monte (La);Hombre;Málaga;0
138; Serna del Monte (La);Hombre;Melilla;0
138; Serna del Monte (La);Hombre;Murcia;0
138; Serna del Monte (La);Hombre;Navarra;0
138; Serna del Monte (La);Hombre;No consta;0
138; Serna del Monte (La);Hombre;Ourense;0
138; Serna del Monte (La);Hombre;Palencia;0
138; Serna del Monte (La);Hombre;Palmas (Las);0
138; Serna del Monte (La);Hombre;Pontevedra;0
138; Serna del Monte (La);Hombre;Rioja (La);0
138; Serna del Monte (La);Hombre;Salamanca;0
138; Serna del Monte (La);Hombre;Santa cruz de Tenerife;0
138; Serna del Monte (La);Hombre;Segovia;0
138; Serna del Monte (La);Hombre;Sevilla;0
138; Serna del Monte (La);Hombre;Soria;0
138; Serna del Monte (La);Hombre;Tarragona;0
138; Serna del Monte (La);Hombre;Teruel;0
138; Serna del Monte (La);Hombre;Toledo;0
138; Serna del Monte (La);Hombre;Valencia/València;0
138; Serna del Monte (La);Hombre;Valladolid;0
138; Serna del Monte (La);Hombre;Zamora;0
138; Serna del Monte (La);Hombre;Zaragoza;0
138; Serna del Monte (La);Mujer;Albacete;0
138; Serna del Monte (La);Mujer;Alicante/Alacant;0
138; Serna del Monte (La);Mujer;Almería;0
138; Serna del Monte (La);Mujer;Araba/Álava;0
138; Serna del Monte (La);Mujer;Asturias;0
138; Serna del Monte (La);Mujer;Ávila;0
138; Serna del Monte (La);Mujer;Badajoz;0
138; Serna del Monte (La);Mujer;Baleares (Illes);0
138; Serna del Monte (La);Mujer;Barcelona;0
138; Serna del Monte (La);Mujer;Bizkaia;0
138; Serna del Monte (La);Mujer;Burgos;0
138; Serna del Monte (La);Mujer;Cáceres;0
138; Serna del Monte (La);Mujer;Cádiz;0
138; Serna del Monte (La);Mujer;Cantabria;0
138; Serna del Monte (La);Mujer;Castellón/Castelló;0
138; Serna del Monte (La);Mujer;Ceuta;0
138; Serna del Monte (La);Mujer;Ciudad Real;0
138; Serna del Monte (La);Mujer;Córdoba;0
138; Serna del Monte (La);Mujer;Coruña (A);0
138; Serna del Monte (La);Mujer;Cuenca;0
138; Serna del Monte (La);Mujer;Gipuzkoa;0
138; Serna del Monte (La);Mujer;Girona;0
138; Serna del Monte (La);Mujer;Granada;0
138; Serna del Monte (La);Mujer;Guadalagara;0
138; Serna del Monte (La);Mujer;Huelva;0
138; Serna del Monte (La);Mujer;Huesca;0
138; Serna del Monte (La);Mujer;Jaen;0
138; Serna del Monte (La);Mujer;León;0
138; Serna del Monte (La);Mujer;Lleida;0
138; Serna del Monte (La);Mujer;Lugo;0
138; Serna del Monte (La);Mujer;Madrid;0
138; Serna del Monte (La);Mujer;Málaga;0
138; Serna del Monte (La);Mujer;Melilla;0
138; Serna del Monte (La);Mujer;Murcia;0
138; Serna del Monte (La);Mujer;Navarra;0
138; Serna del Monte (La);Mujer;No consta;0
138; Serna del Monte (La);Mujer;Ourense;0
138; Serna del Monte (La);Mujer;Palencia;0
138; Serna del Monte (La);Mujer;Palmas (Las);0
138; Serna del Monte (La);Mujer;Pontevedra;0
138; Serna del Monte (La);Mujer;Rioja (La);0
138; Serna del Monte (La);Mujer;Salamanca;0
138; Serna del Monte (La);Mujer;Santa cruz de Tenerife;0
138; Serna del Monte (La);Mujer;Segovia;0
138; Serna del Monte (La);Mujer;Sevilla;0
138; Serna del Monte (La);Mujer;Soria;0
138; Serna del Monte (La);Mujer;Tarragona;0
138; Serna del Monte (La);Mujer;Teruel;0
138; Serna del Monte (La);Mujer;Toledo;0
138; Serna del Monte (La);Mujer;Valencia/València;0
138; Serna del Monte (La);Mujer;Valladolid;0
138; Serna del Monte (La);Mujer;Zamora;0
138; Serna del Monte (La);Mujer;Zaragoza;0
140; Serranillos del Valle;Hombre;Albacete;0
140; Serranillos del Valle;Hombre;Alicante/Alacant;0
140; Serranillos del Valle;Hombre;Almería;0
140; Serranillos del Valle;Hombre;Araba/Álava;0
140; Serranillos del Valle;Hombre;Asturias;1
140; Serranillos del Valle;Hombre;Ávila;0
140; Serranillos del Valle;Hombre;Badajoz;0
140; Serranillos del Valle;Hombre;Baleares (Illes);0
140; Serranillos del Valle;Hombre;Barcelona;0
140; Serranillos del Valle;Hombre;Bizkaia;0
140; Serranillos del Valle;Hombre;Burgos;0
140; Serranillos del Valle;Hombre;Cáceres;0
140; Serranillos del Valle;Hombre;Cádiz;0
140; Serranillos del Valle;Hombre;Cantabria;0
140; Serranillos del Valle;Hombre;Castellón/Castelló;0
140; Serranillos del Valle;Hombre;Ceuta;0
140; Serranillos del Valle;Hombre;Ciudad Real;1
140; Serranillos del Valle;Hombre;Córdoba;0
140; Serranillos del Valle;Hombre;Coruña (A);0
140; Serranillos del Valle;Hombre;Cuenca;0
140; Serranillos del Valle;Hombre;Gipuzkoa;0
140; Serranillos del Valle;Hombre;Girona;0
140; Serranillos del Valle;Hombre;Granada;0
140; Serranillos del Valle;Hombre;Guadalagara;0
140; Serranillos del Valle;Hombre;Huelva;0
140; Serranillos del Valle;Hombre;Huesca;0
140; Serranillos del Valle;Hombre;Jaen;0
140; Serranillos del Valle;Hombre;León;0
140; Serranillos del Valle;Hombre;Lleida;0
140; Serranillos del Valle;Hombre;Lugo;0
140; Serranillos del Valle;Hombre;Madrid;9
140; Serranillos del Valle;Hombre;Málaga;0
140; Serranillos del Valle;Hombre;Melilla;1
140; Serranillos del Valle;Hombre;Murcia;0
140; Serranillos del Valle;Hombre;Navarra;0
140; Serranillos del Valle;Hombre;No consta;1
140; Serranillos del Valle;Hombre;Ourense;0
140; Serranillos del Valle;Hombre;Palencia;0
140; Serranillos del Valle;Hombre;Palmas (Las);0
140; Serranillos del Valle;Hombre;Pontevedra;0
140; Serranillos del Valle;Hombre;Rioja (La);0
140; Serranillos del Valle;Hombre;Salamanca;0
140; Serranillos del Valle;Hombre;Santa cruz de Tenerife;0
140; Serranillos del Valle;Hombre;Segovia;0
140; Serranillos del Valle;Hombre;Sevilla;0
140; Serranillos del Valle;Hombre;Soria;0
140; Serranillos del Valle;Hombre;Tarragona;0
140; Serranillos del Valle;Hombre;Teruel;0
140; Serranillos del Valle;Hombre;Toledo;1
140; Serranillos del Valle;Hombre;Valencia/València;0
140; Serranillos del Valle;Hombre;Valladolid;2
140; Serranillos del Valle;Hombre;Zamora;1
140; Serranillos del Valle;Hombre;Zaragoza;0
140; Serranillos del Valle;Mujer;Albacete;0
140; Serranillos del Valle;Mujer;Alicante/Alacant;0
140; Serranillos del Valle;Mujer;Almería;0
140; Serranillos del Valle;Mujer;Araba/Álava;0
140; Serranillos del Valle;Mujer;Asturias;0
140; Serranillos del Valle;Mujer;Ávila;0
140; Serranillos del Valle;Mujer;Badajoz;0
140; Serranillos del Valle;Mujer;Baleares (Illes);0
140; Serranillos del Valle;Mujer;Barcelona;0
140; Serranillos del Valle;Mujer;Bizkaia;0
140; Serranillos del Valle;Mujer;Burgos;0
140; Serranillos del Valle;Mujer;Cáceres;1
140; Serranillos del Valle;Mujer;Cádiz;0
140; Serranillos del Valle;Mujer;Cantabria;0
140; Serranillos del Valle;Mujer;Castellón/Castelló;0
140; Serranillos del Valle;Mujer;Ceuta;0
140; Serranillos del Valle;Mujer;Ciudad Real;0
140; Serranillos del Valle;Mujer;Córdoba;0
140; Serranillos del Valle;Mujer;Coruña (A);0
140; Serranillos del Valle;Mujer;Cuenca;2
140; Serranillos del Valle;Mujer;Gipuzkoa;0
140; Serranillos del Valle;Mujer;Girona;0
140; Serranillos del Valle;Mujer;Granada;0
140; Serranillos del Valle;Mujer;Guadalagara;0
140; Serranillos del Valle;Mujer;Huelva;0
140; Serranillos del Valle;Mujer;Huesca;0
140; Serranillos del Valle;Mujer;Jaen;1
140; Serranillos del Valle;Mujer;León;0
140; Serranillos del Valle;Mujer;Lleida;0
140; Serranillos del Valle;Mujer;Lugo;0
140; Serranillos del Valle;Mujer;Madrid;7
140; Serranillos del Valle;Mujer;Málaga;0
140; Serranillos del Valle;Mujer;Melilla;0
140; Serranillos del Valle;Mujer;Murcia;0
140; Serranillos del Valle;Mujer;Navarra;0
140; Serranillos del Valle;Mujer;No consta;0
140; Serranillos del Valle;Mujer;Ourense;0
140; Serranillos del Valle;Mujer;Palencia;0
140; Serranillos del Valle;Mujer;Palmas (Las);0
140; Serranillos del Valle;Mujer;Pontevedra;0
140; Serranillos del Valle;Mujer;Rioja (La);0
140; Serranillos del Valle;Mujer;Salamanca;2
140; Serranillos del Valle;Mujer;Santa cruz de Tenerife;0
140; Serranillos del Valle;Mujer;Segovia;0
140; Serranillos del Valle;Mujer;Sevilla;0
140; Serranillos del Valle;Mujer;Soria;0
140; Serranillos del Valle;Mujer;Tarragona;0
140; Serranillos del Valle;Mujer;Teruel;0
140; Serranillos del Valle;Mujer;Toledo;2
140; Serranillos del Valle;Mujer;Valencia/València;0
140; Serranillos del Valle;Mujer;Valladolid;0
140; Serranillos del Valle;Mujer;Zamora;0
140; Serranillos del Valle;Mujer;Zaragoza;0
141; Sevilla la Nueva;Hombre;Albacete;0
141; Sevilla la Nueva;Hombre;Alicante/Alacant;0
141; Sevilla la Nueva;Hombre;Almería;0
141; Sevilla la Nueva;Hombre;Araba/Álava;0
141; Sevilla la Nueva;Hombre;Asturias;0
141; Sevilla la Nueva;Hombre;Ávila;1
141; Sevilla la Nueva;Hombre;Badajoz;1
141; Sevilla la Nueva;Hombre;Baleares (Illes);0
141; Sevilla la Nueva;Hombre;Barcelona;1
141; Sevilla la Nueva;Hombre;Bizkaia;0
141; Sevilla la Nueva;Hombre;Burgos;0
141; Sevilla la Nueva;Hombre;Cáceres;1
141; Sevilla la Nueva;Hombre;Cádiz;1
141; Sevilla la Nueva;Hombre;Cantabria;0
141; Sevilla la Nueva;Hombre;Castellón/Castelló;0
141; Sevilla la Nueva;Hombre;Ceuta;0
141; Sevilla la Nueva;Hombre;Ciudad Real;1
141; Sevilla la Nueva;Hombre;Córdoba;0
141; Sevilla la Nueva;Hombre;Coruña (A);0
141; Sevilla la Nueva;Hombre;Cuenca;0
141; Sevilla la Nueva;Hombre;Gipuzkoa;0
141; Sevilla la Nueva;Hombre;Girona;0
141; Sevilla la Nueva;Hombre;Granada;0
141; Sevilla la Nueva;Hombre;Guadalagara;1
141; Sevilla la Nueva;Hombre;Huelva;0
141; Sevilla la Nueva;Hombre;Huesca;0
141; Sevilla la Nueva;Hombre;Jaen;0
141; Sevilla la Nueva;Hombre;León;0
141; Sevilla la Nueva;Hombre;Lleida;0
141; Sevilla la Nueva;Hombre;Lugo;0
141; Sevilla la Nueva;Hombre;Madrid;9
141; Sevilla la Nueva;Hombre;Málaga;0
141; Sevilla la Nueva;Hombre;Melilla;0
141; Sevilla la Nueva;Hombre;Murcia;0
141; Sevilla la Nueva;Hombre;Navarra;0
141; Sevilla la Nueva;Hombre;No consta;1
141; Sevilla la Nueva;Hombre;Ourense;0
141; Sevilla la Nueva;Hombre;Palencia;0
141; Sevilla la Nueva;Hombre;Palmas (Las);0
141; Sevilla la Nueva;Hombre;Pontevedra;0
141; Sevilla la Nueva;Hombre;Rioja (La);0
141; Sevilla la Nueva;Hombre;Salamanca;1
141; Sevilla la Nueva;Hombre;Santa cruz de Tenerife;0
141; Sevilla la Nueva;Hombre;Segovia;0
141; Sevilla la Nueva;Hombre;Sevilla;0
141; Sevilla la Nueva;Hombre;Soria;0
141; Sevilla la Nueva;Hombre;Tarragona;0
141; Sevilla la Nueva;Hombre;Teruel;1
141; Sevilla la Nueva;Hombre;Toledo;1
141; Sevilla la Nueva;Hombre;Valencia/València;0
141; Sevilla la Nueva;Hombre;Valladolid;0
141; Sevilla la Nueva;Hombre;Zamora;0
141; Sevilla la Nueva;Hombre;Zaragoza;1
141; Sevilla la Nueva;Mujer;Albacete;0
141; Sevilla la Nueva;Mujer;Alicante/Alacant;0
141; Sevilla la Nueva;Mujer;Almería;0
141; Sevilla la Nueva;Mujer;Araba/Álava;0
141; Sevilla la Nueva;Mujer;Asturias;0
141; Sevilla la Nueva;Mujer;Ávila;1
141; Sevilla la Nueva;Mujer;Badajoz;2
141; Sevilla la Nueva;Mujer;Baleares (Illes);0
141; Sevilla la Nueva;Mujer;Barcelona;0
141; Sevilla la Nueva;Mujer;Bizkaia;0
141; Sevilla la Nueva;Mujer;Burgos;0
141; Sevilla la Nueva;Mujer;Cáceres;1
141; Sevilla la Nueva;Mujer;Cádiz;0
141; Sevilla la Nueva;Mujer;Cantabria;4
141; Sevilla la Nueva;Mujer;Castellón/Castelló;0
141; Sevilla la Nueva;Mujer;Ceuta;0
141; Sevilla la Nueva;Mujer;Ciudad Real;0
141; Sevilla la Nueva;Mujer;Córdoba;0
141; Sevilla la Nueva;Mujer;Coruña (A);0
141; Sevilla la Nueva;Mujer;Cuenca;2
141; Sevilla la Nueva;Mujer;Gipuzkoa;0
141; Sevilla la Nueva;Mujer;Girona;0
141; Sevilla la Nueva;Mujer;Granada;0
141; Sevilla la Nueva;Mujer;Guadalagara;1
141; Sevilla la Nueva;Mujer;Huelva;0
141; Sevilla la Nueva;Mujer;Huesca;0
141; Sevilla la Nueva;Mujer;Jaen;0
141; Sevilla la Nueva;Mujer;León;0
141; Sevilla la Nueva;Mujer;Lleida;0
141; Sevilla la Nueva;Mujer;Lugo;2
141; Sevilla la Nueva;Mujer;Madrid;19
141; Sevilla la Nueva;Mujer;Málaga;0
141; Sevilla la Nueva;Mujer;Melilla;0
141; Sevilla la Nueva;Mujer;Murcia;0
141; Sevilla la Nueva;Mujer;Navarra;0
141; Sevilla la Nueva;Mujer;No consta;1
141; Sevilla la Nueva;Mujer;Ourense;1
141; Sevilla la Nueva;Mujer;Palencia;1
141; Sevilla la Nueva;Mujer;Palmas (Las);0
141; Sevilla la Nueva;Mujer;Pontevedra;0
141; Sevilla la Nueva;Mujer;Rioja (La);0
141; Sevilla la Nueva;Mujer;Salamanca;2
141; Sevilla la Nueva;Mujer;Santa cruz de Tenerife;0
141; Sevilla la Nueva;Mujer;Segovia;3
141; Sevilla la Nueva;Mujer;Sevilla;0
141; Sevilla la Nueva;Mujer;Soria;0
141; Sevilla la Nueva;Mujer;Tarragona;0
141; Sevilla la Nueva;Mujer;Teruel;0
141; Sevilla la Nueva;Mujer;Toledo;4
141; Sevilla la Nueva;Mujer;Valencia/València;0
141; Sevilla la Nueva;Mujer;Valladolid;0
141; Sevilla la Nueva;Mujer;Zamora;0
141; Sevilla la Nueva;Mujer;Zaragoza;0
143; Somosierra;Hombre;Albacete;0
143; Somosierra;Hombre;Alicante/Alacant;0
143; Somosierra;Hombre;Almería;0
143; Somosierra;Hombre;Araba/Álava;0
143; Somosierra;Hombre;Asturias;0
143; Somosierra;Hombre;Ávila;0
143; Somosierra;Hombre;Badajoz;0
143; Somosierra;Hombre;Baleares (Illes);0
143; Somosierra;Hombre;Barcelona;0
143; Somosierra;Hombre;Bizkaia;0
143; Somosierra;Hombre;Burgos;0
143; Somosierra;Hombre;Cáceres;0
143; Somosierra;Hombre;Cádiz;0
143; Somosierra;Hombre;Cantabria;0
143; Somosierra;Hombre;Castellón/Castelló;0
143; Somosierra;Hombre;Ceuta;0
143; Somosierra;Hombre;Ciudad Real;0
143; Somosierra;Hombre;Córdoba;0
143; Somosierra;Hombre;Coruña (A);0
143; Somosierra;Hombre;Cuenca;0
143; Somosierra;Hombre;Gipuzkoa;0
143; Somosierra;Hombre;Girona;0
143; Somosierra;Hombre;Granada;0
143; Somosierra;Hombre;Guadalagara;0
143; Somosierra;Hombre;Huelva;0
143; Somosierra;Hombre;Huesca;0
143; Somosierra;Hombre;Jaen;0
143; Somosierra;Hombre;León;0
143; Somosierra;Hombre;Lleida;0
143; Somosierra;Hombre;Lugo;0
143; Somosierra;Hombre;Madrid;0
143; Somosierra;Hombre;Málaga;0
143; Somosierra;Hombre;Melilla;0
143; Somosierra;Hombre;Murcia;0
143; Somosierra;Hombre;Navarra;0
143; Somosierra;Hombre;No consta;0
143; Somosierra;Hombre;Ourense;0
143; Somosierra;Hombre;Palencia;0
143; Somosierra;Hombre;Palmas (Las);0
143; Somosierra;Hombre;Pontevedra;0
143; Somosierra;Hombre;Rioja (La);0
143; Somosierra;Hombre;Salamanca;0
143; Somosierra;Hombre;Santa cruz de Tenerife;0
143; Somosierra;Hombre;Segovia;0
143; Somosierra;Hombre;Sevilla;0
143; Somosierra;Hombre;Soria;0
143; Somosierra;Hombre;Tarragona;0
143; Somosierra;Hombre;Teruel;0
143; Somosierra;Hombre;Toledo;0
143; Somosierra;Hombre;Valencia/València;0
143; Somosierra;Hombre;Valladolid;0
143; Somosierra;Hombre;Zamora;0
143; Somosierra;Hombre;Zaragoza;0
143; Somosierra;Mujer;Albacete;0
143; Somosierra;Mujer;Alicante/Alacant;0
143; Somosierra;Mujer;Almería;0
143; Somosierra;Mujer;Araba/Álava;0
143; Somosierra;Mujer;Asturias;0
143; Somosierra;Mujer;Ávila;0
143; Somosierra;Mujer;Badajoz;0
143; Somosierra;Mujer;Baleares (Illes);0
143; Somosierra;Mujer;Barcelona;0
143; Somosierra;Mujer;Bizkaia;0
143; Somosierra;Mujer;Burgos;0
143; Somosierra;Mujer;Cáceres;0
143; Somosierra;Mujer;Cádiz;0
143; Somosierra;Mujer;Cantabria;0
143; Somosierra;Mujer;Castellón/Castelló;0
143; Somosierra;Mujer;Ceuta;0
143; Somosierra;Mujer;Ciudad Real;0
143; Somosierra;Mujer;Córdoba;0
143; Somosierra;Mujer;Coruña (A);0
143; Somosierra;Mujer;Cuenca;0
143; Somosierra;Mujer;Gipuzkoa;0
143; Somosierra;Mujer;Girona;0
143; Somosierra;Mujer;Granada;0
143; Somosierra;Mujer;Guadalagara;0
143; Somosierra;Mujer;Huelva;0
143; Somosierra;Mujer;Huesca;0
143; Somosierra;Mujer;Jaen;0
143; Somosierra;Mujer;León;0
143; Somosierra;Mujer;Lleida;0
143; Somosierra;Mujer;Lugo;0
143; Somosierra;Mujer;Madrid;0
143; Somosierra;Mujer;Málaga;0
143; Somosierra;Mujer;Melilla;0
143; Somosierra;Mujer;Murcia;0
143; Somosierra;Mujer;Navarra;0
143; Somosierra;Mujer;No consta;0
143; Somosierra;Mujer;Ourense;0
143; Somosierra;Mujer;Palencia;0
143; Somosierra;Mujer;Palmas (Las);0
143; Somosierra;Mujer;Pontevedra;0
143; Somosierra;Mujer;Rioja (La);0
143; Somosierra;Mujer;Salamanca;0
143; Somosierra;Mujer;Santa cruz de Tenerife;0
143; Somosierra;Mujer;Segovia;0
143; Somosierra;Mujer;Sevilla;0
143; Somosierra;Mujer;Soria;0
143; Somosierra;Mujer;Tarragona;0
143; Somosierra;Mujer;Teruel;0
143; Somosierra;Mujer;Toledo;0
143; Somosierra;Mujer;Valencia/València;0
143; Somosierra;Mujer;Valladolid;0
143; Somosierra;Mujer;Zamora;0
143; Somosierra;Mujer;Zaragoza;0
144; Soto del Real;Hombre;Albacete;0
144; Soto del Real;Hombre;Alicante/Alacant;0
144; Soto del Real;Hombre;Almería;0
144; Soto del Real;Hombre;Araba/Álava;0
144; Soto del Real;Hombre;Asturias;0
144; Soto del Real;Hombre;Ávila;0
144; Soto del Real;Hombre;Badajoz;1
144; Soto del Real;Hombre;Baleares (Illes);0
144; Soto del Real;Hombre;Barcelona;0
144; Soto del Real;Hombre;Bizkaia;1
144; Soto del Real;Hombre;Burgos;0
144; Soto del Real;Hombre;Cáceres;1
144; Soto del Real;Hombre;Cádiz;0
144; Soto del Real;Hombre;Cantabria;0
144; Soto del Real;Hombre;Castellón/Castelló;0
144; Soto del Real;Hombre;Ceuta;0
144; Soto del Real;Hombre;Ciudad Real;1
144; Soto del Real;Hombre;Córdoba;0
144; Soto del Real;Hombre;Coruña (A);0
144; Soto del Real;Hombre;Cuenca;0
144; Soto del Real;Hombre;Gipuzkoa;0
144; Soto del Real;Hombre;Girona;0
144; Soto del Real;Hombre;Granada;0
144; Soto del Real;Hombre;Guadalagara;0
144; Soto del Real;Hombre;Huelva;0
144; Soto del Real;Hombre;Huesca;0
144; Soto del Real;Hombre;Jaen;0
144; Soto del Real;Hombre;León;0
144; Soto del Real;Hombre;Lleida;0
144; Soto del Real;Hombre;Lugo;0
144; Soto del Real;Hombre;Madrid;17
144; Soto del Real;Hombre;Málaga;0
144; Soto del Real;Hombre;Melilla;0
144; Soto del Real;Hombre;Murcia;1
144; Soto del Real;Hombre;Navarra;0
144; Soto del Real;Hombre;No consta;1
144; Soto del Real;Hombre;Ourense;0
144; Soto del Real;Hombre;Palencia;0
144; Soto del Real;Hombre;Palmas (Las);0
144; Soto del Real;Hombre;Pontevedra;0
144; Soto del Real;Hombre;Rioja (La);0
144; Soto del Real;Hombre;Salamanca;0
144; Soto del Real;Hombre;Santa cruz de Tenerife;0
144; Soto del Real;Hombre;Segovia;2
144; Soto del Real;Hombre;Sevilla;1
144; Soto del Real;Hombre;Soria;0
144; Soto del Real;Hombre;Tarragona;0
144; Soto del Real;Hombre;Teruel;0
144; Soto del Real;Hombre;Toledo;1
144; Soto del Real;Hombre;Valencia/València;0
144; Soto del Real;Hombre;Valladolid;0
144; Soto del Real;Hombre;Zamora;0
144; Soto del Real;Hombre;Zaragoza;0
144; Soto del Real;Mujer;Albacete;0
144; Soto del Real;Mujer;Alicante/Alacant;0
144; Soto del Real;Mujer;Almería;0
144; Soto del Real;Mujer;Araba/Álava;0
144; Soto del Real;Mujer;Asturias;2
144; Soto del Real;Mujer;Ávila;0
144; Soto del Real;Mujer;Badajoz;1
144; Soto del Real;Mujer;Baleares (Illes);0
144; Soto del Real;Mujer;Barcelona;1
144; Soto del Real;Mujer;Bizkaia;0
144; Soto del Real;Mujer;Burgos;0
144; Soto del Real;Mujer;Cáceres;1
144; Soto del Real;Mujer;Cádiz;1
144; Soto del Real;Mujer;Cantabria;0
144; Soto del Real;Mujer;Castellón/Castelló;0
144; Soto del Real;Mujer;Ceuta;0
144; Soto del Real;Mujer;Ciudad Real;3
144; Soto del Real;Mujer;Córdoba;0
144; Soto del Real;Mujer;Coruña (A);1
144; Soto del Real;Mujer;Cuenca;2
144; Soto del Real;Mujer;Gipuzkoa;0
144; Soto del Real;Mujer;Girona;0
144; Soto del Real;Mujer;Granada;0
144; Soto del Real;Mujer;Guadalagara;0
144; Soto del Real;Mujer;Huelva;0
144; Soto del Real;Mujer;Huesca;0
144; Soto del Real;Mujer;Jaen;1
144; Soto del Real;Mujer;León;1
144; Soto del Real;Mujer;Lleida;0
144; Soto del Real;Mujer;Lugo;0
144; Soto del Real;Mujer;Madrid;15
